lat long
-48.757667329459935 -0.33645682906814045
13.918007499246599 -96.873657996799
64.62376105392302 5.877582124405052
-12.125366171739628 123.97954566513323
21.014052598134867 171.48599330296423
-33.70539385845019 -56.02113008798361
-73.58451867870082 72.5416522466563
63.15326595686643 34.01783693427652
-65.86858154449277 -168.46052298343793
84.89966532523586 69.7604690199835
49.73960149664172 146.42511082771273
77.56556324158069 -43.73551659205364
-29.788846259358976 -56.23100682160404
-4.1516833520965974 160.1161697133805
-51.118327684671556 177.61814594609615
-12.311095925885908 12.272368132176155
87.62793796461206 65.5592027555162
11.19964170808781 -150.9840435601231
87.54283034916902 -119.76233889660904
-11.762231603290417 118.54842124926074
80.97285858176706 68.19344371711887
-1.927504974779339 43.86843736293093
12.423145596844435 107.90248954283203
-35.72794812021438 58.52175995092301
80.13931811176016 -130.85838942365706
88.1627258493837 -58.15658008498366
-84.98709458969256 41.230410570913506
-44.5542566608986 -141.985535600268
10.257285841374213 -141.28450391590587
31.2403916803435 -7.423616495873887
-24.792442003104867 -82.75994055444717
77.92508198368411 74.51811270257554
-49.84620210617513 5.779364820634868
-80.71364925972651 38.32052399038105
36.37167375253191 -42.57238909735739
81.76123957056777 146.8342713549813
-41.780519768696564 -45.99627765571199
18.003469515636127 -47.857973359546094
-27.23357564281065 -26.21013509915494
-26.917822018140512 139.23678116565497
-20.298675655003905 78.76917374924591
34.89531577934942 60.58879985654232
86.9193889711144 33.6976956685067
1.7738428120441938 -125.30483157028338
-30.972131976370704 -94.71559329463098
49.90722664586773 171.5715121603904
64.42771402965809 -178.87000167434454
68.0722711083478 53.85840190825874
-1.0979938536825102 -101.19570676004437
47.003813594319325 -63.970155323195
14.702367388455045 159.4892457311479
39.79965025703676 95.55699895840189
-51.51359018400501 40.07720614419944
-23.61427450523705 -14.312212280895892
74.08860480317361 69.84604555391323
-86.44335580842275 50.90707977689925
40.65902500973282 -151.38550921370216
34.76970906596682 66.43458197413884
78.58724476923317 -27.789366599723337
73.86013088266924 175.0245892391211
-36.9931848261221 162.0502166926512
-0.7145356739617483 50.463587654628384
78.76257041425555 140.12041474995345
-28.981360054479964 -177.24877047121853
3.245369338755694 18.75447611832493
83.04250003442309 -175.72736848968157
78.63013519899465 -19.798218654518365
-6.721368789611361 -92.20512884939033
25.766567414770265 146.89680083300112
7.210147426292522 -166.44812480245457
18.51657413449867 155.47699255385112
-86.15155457283893 -43.8661999442227
70.53494079825047 -36.81479416222905
32.14777337335956 -97.17046512146436
-9.947731743051847 -83.48197721996372
28.291777303396337 -115.86060421678695
72.18134765224625 61.70066163959373
36.98064617512199 -37.47387072441995
65.96242803488609 -153.6355017849137
8.41567179808466 71.25036456933202
15.644065934865097 -141.339980348675
-89.29675801030348 -40.23783330058657
-34.3507113263657 158.43418709258736
13.853069412181156 -97.72100043425013
-2.7558696113039076 76.57586827936245
-75.90625481485094 -85.58649503134393
-0.9889232342992074 12.804620970339812
-28.091261792241582 65.6232047519467
86.85565600015525 -68.79179917347203
76.45086741588403 130.9758069557372
-36.408444444587715 -46.181966062911556
-3.2169000466875843 -101.49633736017022
2.65633512996331 -30.79291251503173
-74.43082809249381 167.8116755413722
-11.434869814731442 -105.1130967390541
-25.371079536223633 18.357343657133015
-72.42680608192492 -2.4166025519718346
69.41862668419759 -16.54115764902292
3.781269312709327 71.03738533634353
-75.1587579789288 0.551155063129471
76.51425056978886 -46.82485465364118
43.18869226134625 76.96303366527144
-31.17131021227121 144.7423403723767
65.79314068403751 57.64262110737363
-38.634050185458136 -40.8141880363664
77.00232034472384 -16.07514312787174
62.958220789573765 38.32000301645945
43.96919520421056 -65.82988308279864
-57.42997364378823 -64.61699770581289
0.9709598940749515 -165.86320706459895
41.93751403076471 71.50035323599701
27.057573429522265 -152.20042829681853
